"","V1"
"181",-0.130440104381183
"182",-0.149010840135745
"183",-0.167766337224203
"184",-0.202353453118736
"185",-0.151538132497572
"186",-0.164087653795148
"187",-0.125291591306188
"188",-0.12910387080909
"189",-0.141270745305384
"190",-0.165750908856099
"191",-0.15363211103964
"192",-0.136912088431019
"193",-0.123347133976587
"194",-0.161031827231784
"195",-0.139626325582379
"196",-0.161340103326244
"197",-0.157002419357516
"198",-0.145096896898566
"199",-0.144215598355813
"200",-0.136972468795532
"201",-0.167256552992443
"202",-0.127602561784179
"203",-0.180129943472309
"204",-0.156275150240346
"205",-0.135363722103023
"206",-0.135484862525836
"207",-0.141473069336536
"208",-0.1157230849601
"209",-0.0919303002558364
"210",-0.0960312445810296
"211",-0.117058767656632
"212",-0.10211404718546
"213",-0.105603859291292
"214",-0.0970472493433116
"215",-0.107407068455164
"216",-0.0783934315635924
"217",-0.0984702710030527
"218",-0.0987973615924061
"219",-0.113590557918419
"220",-0.102930855475079
"221",-0.129318012361651
"222",-0.119344936601304
"223",-0.0870689250732877
"224",-0.114377706612117
"225",-0.0692532613553155
"226",-0.0859178283214573
"227",-0.0828969736569889
"228",-0.111813599795718
"229",-0.104723540343339
"230",-0.0976226267803887
"231",-0.0906668225560605
"232",-0.107915964115527
"233",-0.136829104571626
"234",-0.116167571178832
"235",-0.129923324082297
"236",-0.110625301796609
"237",-0.0903059986399737
"238",-0.129077537560613
"239",-0.107746285355622
"240",-0.147661368013264
"241",-0.21988583460961
"242",-0.175627142073199
"243",-0.226733188018087
"244",-0.216920668521707
"245",-0.199781105652866
"246",-0.217146371424016
"247",-0.205907299417183
"248",-0.268355594780775
"249",-0.254874008461112
"250",-0.253554396757215
"251",-0.177890841494654
"252",-0.176128840811861
"253",-0.135173761456213
"254",-0.18695318443972
"255",-0.195710605339468
"256",-0.196788955051966
"257",-0.221859097278862
"258",-0.185838535324777
"259",-0.176689090080719
"260",-0.155107213744703
"261",-0.155100923836779
"262",-0.171424510150773
"263",-0.172551891917677
"264",-0.155443272505798
"265",-0.145281095551685
"266",-0.129765237211857
"267",-0.144630455962689
"268",-0.171511155658776
"269",-0.148880296446361
"270",-0.150081118722987
"271",-0.147365383017819
"272",-0.140227791582766
"273",-0.120275839490074
"274",-0.127318077590022
"275",-0.12055293465506
"276",-0.141724558972464
"277",-0.143345508585815
"278",-0.127534183568903
"279",-0.132593831372542
"280",-0.141629183275102
"281",-0.143136662767709
"282",-0.20650721656947
"283",-0.161131046622577
"284",-0.198715728537299
"285",-0.166023759769267
"286",-0.180549967427323
"287",-0.162683476121487
"288",-0.140988233622606
"289",-0.146558478073459
"290",-0.15288251969672
"291",-0.163577610077066
"292",-0.157106302939828
"293",-0.143063027334553
"294",-0.166343107701403
"295",-0.136668655537702
"296",-0.138642736661917
"297",-0.140788405723273
"298",-0.139401069843263
"299",-0.135096310941685
"300",-0.151268536754577
"301",-0.137583498670859
"302",-0.134659696982876
"303",-0.122961441730896
"304",-0.116290196835882
"305",-0.133981426327652
"306",-0.111286424199528
"307",-0.135874511567721
"308",-0.135669283077689
"309",-0.130142708916545
"310",-0.130206484011437
"311",-0.122295437579541
"312",-0.140990659435104
"313",-0.124307115392727
"314",-0.140989554936725
