"","V1"
"201",-0.148303324176127
"202",-0.128386645187932
"203",-0.16925750599648
"204",-0.138273195494355
"205",-0.144318008278894
"206",-0.11268621812163
"207",-0.10532367615548
"208",-0.0869380517780491
"209",-0.0790432883931321
"210",-0.0823541167384414
"211",-0.0798076120331888
"212",-0.0739906754907884
"213",-0.0868505193357251
"214",-0.0836784663146569
"215",-0.0610906839372883
"216",-0.0498047553960488
"217",-0.0569571286596465
"218",-0.0821993963664945
"219",-0.0740553049596346
"220",-0.0813069632245294
"221",-0.106639579115734
"222",-0.068589256779459
"223",-0.0606049026513757
"224",-0.0669980920240141
"225",-0.0608709689711325
"226",-0.0585026702750647
"227",-0.0556206369123463
"228",-0.0836784268101716
"229",-0.0798704299521941
"230",-0.0798870358351516
"231",-0.0798404040736038
"232",-0.099196572660974
"233",-0.110861450465305
"234",-0.104015573891782
"235",-0.106269082966249
"236",-0.0738418020303316
"237",-0.0833691653937377
"238",-0.113003788287259
"239",-0.0907100951209088
"240",-0.136906235796349
"241",-0.174158855194965
"242",-0.183289819252744
"243",-0.223221578302307
"244",-0.179886921349736
"245",-0.19566235207103
"246",-0.216076309971302
"247",-0.179304869162112
"248",-0.258775921774642
"249",-0.235708443152923
"250",-0.212519525629019
"251",-0.164553204281532
"252",-0.18088881786432
"253",-0.138597551236569
"254",-0.183144655499904
"255",-0.175893195930196
"256",-0.203259502981315
"257",-0.221437225084466
"258",-0.159025437923548
"259",-0.178404699830217
"260",-0.188589852469929
"261",-0.158807648696505
"262",-0.181563931307956
"263",-0.1674299398119
"264",-0.167020004852677
"265",-0.155794446678992
"266",-0.162860255458615
"267",-0.154917387061155
"268",-0.167270073160061
"269",-0.152324760503495
"270",-0.149697413610104
"271",-0.150299737293618
"272",-0.147933536504727
"273",-0.12650965289013
"274",-0.132720606052397
"275",-0.128973317500759
"276",-0.146075805783228
"277",-0.164016980346371
"278",-0.147894545841376
"279",-0.144850171630193
"280",-0.172386110607849
"281",-0.16957465578597
"282",-0.208275294755652
"283",-0.178386538253522
"284",-0.219769337035494
"285",-0.181639175319742
"286",-0.193772044384845
"287",-0.188105279280158
"288",-0.17008552477808
"289",-0.18652452924808
"290",-0.182843956700849
"291",-0.17858864985757
"292",-0.171998355919917
"293",-0.166905080422935
"294",-0.165861449339884
"295",-0.156177669747935
"296",-0.163590540938675
"297",-0.166841621024359
"298",-0.148823157787725
"299",-0.14708031134699
"300",-0.150479129223392
"301",-0.153202278796097
"302",-0.139836821727635
"303",-0.144257093038185
"304",-0.124401924336522
"305",-0.132479517039984
"306",-0.123901169003413
"307",-0.143698411942511
"308",-0.145862370560042
"309",-0.122078031667367
"310",-0.139815411745807
"311",-0.14181224897265
"312",-0.145582804958518
"313",-0.133904459450678
"314",-0.153197287655288
