"","V1"
"1",-0.0565423088624697
"2",-0.0751786729830727
"3",-0.0326280681130538
"4",-0.0500257703452614
"5",-0.0487550098558847
"6",-0.0457451281374723
"7",-0.0611984341112954
"8",-0.0643584268849767
"9",-0.077390259349649
"10",-0.130432332099304
"11",-0.0735827173174605
"12",-0.0986752222899213
"13",-0.059607339150087
"14",-0.0979166059837582
"15",-0.0682142759015006
"16",-0.0829251374782986
"17",-0.0681642092730085
"18",-0.0788437100528441
"19",-0.0975852506548163
"20",-0.0744373096905393
"21",-0.127070123683735
"22",-0.06450150569426
"23",-0.0396034519767894
"24",-0.0984791802550236
"25",-0.0896596417274982
"26",-0.0984641066563045
"27",-0.0653891886452517
"28",-0.0253732878684731
"29",-0.0691342535781405
"30",-0.091931774752352
"31",-0.158167114207415
"32",-0.10202190747617
"33",-0.0812612477065568
"34",-0.170041782423054
"35",-0.110353733640264
"36",-0.0517876266132851
"37",-0.10014158968495
"38",-0.107860688193591
"39",-0.0746688525473787
"40",-0.100457822283209
"41",-0.0253152128092345
"42",-0.0809140084856784
"43",-0.148523292248417
"44",-0.0731005001113124
"45",-0.130323549168952
"46",-0.164068879334274
"47",-0.116525100636167
"48",-0.14877028495649
"49",-0.0921784223362803
"50",-0.0899957265012782
"51",-0.190314202602641
"52",-0.0754160451345235
"53",-0.0910525762010252
"54",-0.164246420226487
"55",-0.117798373505587
"56",-0.161116782420395
"57",-0.139563491626489
"58",-0.0645175867890428
"59",-0.166222629515219
"60",-0.0967754146022408
"61",-0.105366325083768
"62",-0.141219325971046
"63",-0.191416966583441
"64",-0.124693601892682
"65",-0.113698541276956
"66",-0.0846467255376764
"67",-0.0551100957942179
"68",-0.154800175454338
"69",-0.0877822715599264
"70",-0.0678365956868278
"71",-0.0817317949729344
"72",-0.0980228487827234
"73",-0.0382906131697683
"74",-0.127110323716304
"75",-0.0633055523551322
"76",-0.117637336371179
"77",-0.0851119726587901
"78",-0.118603223366011
"79",-0.149430250284121
"80",-0.11378309011247
"81",-0.127977036946241
"82",-0.11114890933892
"83",-0.0803170491257489
"84",-0.0807005912305168
"85",-0.0782513328954761
"86",-0.0863952075377481
"87",-0.141022639894955
"88",-0.0998576225192793
"89",-0.117369884583992
"90",-0.109980629435046
"91",-0.219556287435498
"92",-0.170416301896378
"93",-0.283649718976689
"94",-0.303496336523934
"95",-0.292170509952359
"96",-0.314320492235522
"97",-0.123826828905425
"98",-0.284012799051935
"99",-0.363592277757646
"100",-0.398654058568723
"101",-0.0788119677591453
"102",-0.2337603857376
"103",-0.2251644151579
"104",-0.170702496221855
"105",-0.237224540301795
"106",-0.201479177160544
"107",-0.256332409774868
"108",-0.232474035897542
"109",-0.244713845573412
"110",-0.214206992503894
"111",-0.154341800070502
"112",-0.282225184938831
"113",-0.230762744491002
"114",-0.257425901563881
"115",-0.300462870165336
"116",-0.0574830829203028
"117",-0.280164767699116
"118",-0.164565158405514
"119",-0.0915265327175648
"120",-0.167946717822555
"121",-0.152175765119148
"122",-0.159628138865365
"123",-0.205970376833029
"124",-0.0834788890589699
"125",-0.250771743983282
"126",-0.131703965372478
"127",-0.0839249062583401
"128",-0.0860491748610518
"129",-0.105386906235708
"130",-0.145298753316117
"131",-0.0945320766026764
"132",-0.123315706193337
"133",-0.137631821400653
"134",-0.0386494338909315
"135",-0.0303337023990678
"136",-0.0529785136145864
"137",0.0437336645840754
"138",-0.103696690964639
"139",-0.0651224167431403
"140",-0.055758004270972
"141",-0.119580694429733
"142",-0.0234258768081464
"143",-0.0102633656612399
"144",-0.108986835503126
"145",-0.102096797806028
"146",-0.033748221176964
"147",-0.07950801448909
"148",-0.0600151485405086
"149",-0.104289266700299
"150",-0.0637377318953554
"151",-0.0181975945881894
"152",-0.0742236337664753
"153",-0.0922389070360869
"154",-0.00520766585462557
"155",-0.0784241146008508
"156",-0.0453810581086132
"157",-0.0109548919074329
"158",-0.0689830713290832
"159",-0.0404100862766115
"160",-0.0469417148555878
"161",-0.0844546509821085
"162",-0.0582393815875872
"163",-0.0492946602696821
"164",-0.057765887887124
"165",-0.013913495651029
"166",-0.0408859452658369
"167",-0.0188824137630288
"168",-0.0178688009423147
"169",-0.0264863926662916
"170",-0.0368489787216148
"171",-0.0369851133428228
