"","V1"
"1",-0.0512327331499425
"2",-0.0700336799022148
"3",-0.041431949854597
"4",-0.0495659211184328
"5",-0.0516985490803089
"6",-0.0570477521604362
"7",-0.0615283609047355
"8",-0.0715135771409978
"9",-0.0789841035927942
"10",-0.131627704682144
"11",-0.0896077233266534
"12",-0.105922723061102
"13",-0.0797627952137091
"14",-0.0940726002729945
"15",-0.0764508647639619
"16",-0.076265135870165
"17",-0.0713017265371273
"18",-0.0697308391177601
"19",-0.0803080176081421
"20",-0.056331233652144
"21",-0.0974206035601023
"22",-0.0539574877631029
"23",-0.0301897840481539
"24",-0.0690096084389556
"25",-0.0600055778976726
"26",-0.0619035169599631
"27",-0.0609887661644673
"28",-0.047668387452032
"29",-0.0851854591945949
"30",-0.0992957467141345
"31",-0.163487384185527
"32",-0.138628199548849
"33",-0.138738650049403
"34",-0.153882529285759
"35",-0.135556913094536
"36",-0.0410725660877626
"37",-0.140875082402349
"38",-0.126401384232481
"39",-0.0652682174131113
"40",-0.0531494164222787
"41",-0.0165651725291017
"42",-0.072113585979944
"43",-0.127981738495157
"44",-0.0845547117514324
"45",-0.122565845457417
"46",-0.138116645286506
"47",-0.107498884448575
"48",-0.123635661158906
"49",-0.0996459689678397
"50",-0.0748754424556123
"51",-0.116445743648046
"52",-0.0465296352212471
"53",-0.0864167068906591
"54",-0.126813240344888
"55",-0.11452850050949
"56",-0.150552841459662
"57",-0.151315539979055
"58",-0.11643716444018
"59",-0.179178090362095
"60",-0.140684504293922
"61",-0.134572578391242
"62",-0.164202172624663
"63",-0.180429191558991
"64",-0.130989763853092
"65",-0.122283222208639
"66",-0.0910257427289589
"67",-0.074028346437938
"68",-0.109765475650168
"69",-0.0652150365635692
"70",-0.0542913172632116
"71",-0.0609552112205311
"72",-0.0843298237071829
"73",-0.0689383037746612
"74",-0.118124964531236
"75",-0.0858867636932786
"76",-0.121792675748792
"77",-0.105402331170171
"78",-0.119150774253134
"79",-0.12344640579987
"80",-0.120681333167088
"81",-0.118946023943706
"82",-0.0892994446477103
"83",-0.0678622753011859
"84",-0.0832828665210806
"85",-0.0841213784371419
"86",-0.0851011202168098
"87",-0.107086201921184
"88",-0.0837695675156062
"89",-0.0936425491379534
"90",-0.106510353270908
"91",-0.145982929943089
"92",-0.0937979817702717
"93",-0.258090781976752
"94",-0.357999285697107
"95",-0.428352592034059
"96",-0.491275158693008
"97",-0.31133460739663
"98",-0.340747795408634
"99",-0.451667522583517
"100",-0.460975226562973
"101",-0.23208544244795
"102",-0.327553558886849
"103",-0.312662895439689
"104",-0.23518695447111
"105",-0.253768200918074
"106",-0.278799650849462
"107",-0.277441886823878
"108",-0.270660519616862
"109",-0.293340418691505
"110",-0.275600890099752
"111",-0.259205542265734
"112",-0.30918645865553
"113",-0.278736723056562
"114",-0.303781739557397
"115",-0.331177778919719
"116",-0.19096349533073
"117",-0.344341580889555
"118",-0.246007398192813
"119",-0.170604498526515
"120",-0.212093796970754
"121",-0.183869133817104
"122",-0.199500067673929
"123",-0.23609831740054
"124",-0.155368902115028
"125",-0.242032848036751
"126",-0.174162563122566
"127",-0.135753732035797
"128",-0.137467611703227
"129",-0.146349251063107
"130",-0.155734292819676
"131",-0.125956826027394
"132",-0.144682427351442
"133",-0.165444767838352
"134",-0.108532747177488
"135",-0.0844812371080103
"136",-0.102471569140284
"137",-0.0290882106787997
"138",-0.13130571495329
"139",-0.11599822289397
"140",-0.0973334400794739
"141",-0.143474558210832
"142",-0.0838432909104223
"143",-0.0697762547554172
"144",-0.135248864681432
"145",-0.148593900360924
"146",-0.0965956881622636
"147",-0.109063239775675
"148",-0.08537494405197
"149",-0.142862192979665
"150",-0.115798722580849
"151",-0.0729180411814034
"152",-0.0965088097562073
"153",-0.12672001369064
"154",-0.0453540882015993
"155",-0.0972486949444074
"156",-0.0699256773245364
"157",-0.0464559873797273
"158",-0.0886258873445962
"159",-0.0719106571188027
"160",-0.0565037712028944
"161",-0.116273053984914
"162",-0.0938544770272435
"163",-0.0987004524654453
"164",-0.0997560214109248
"165",-0.0631849798882492
"166",-0.065554396837701
"167",-0.0550077919174985
"168",-0.045326657804174
"169",-0.0493297989528107
"170",-0.0568591842928303
"171",-0.0615553041716892
"172",-0.0348935429158564
"173",-0.0784861493382888
"174",-0.0219115210726387
"175",-0.0773229746170038
"176",-0.194870953918767
"177",-0.124492160247755
"178",-0.200197656833137
"179",-0.137221451071162
"180",-0.192471953537426
"181",-0.104515850305878
"182",-0.101674203617226
"183",-0.13116531083273
"184",-0.167041345338908
"185",-0.115804006701029
"186",-0.127908824487338
"187",-0.0937939284638818
"188",-0.0973697561223801
"189",-0.100684621821003
"190",-0.133631265209583
"191",-0.12622356496452
"192",-0.10996512855699
"193",-0.0892447625997219
"194",-0.118739862946679
"195",-0.101789287652195
"196",-0.118126581296629
"197",-0.118313556820258
"198",-0.102288288974624
"199",-0.0938993905139307
"200",-0.0862422378430002
"201",-0.117018163672587
"202",-0.0788587013484631
"203",-0.121292299809728
"204",-0.0979316057960846
"205",-0.0962451403777971
"206",-0.0863319315260152
"207",-0.0878196055138181
"208",-0.0647385420930203
"209",-0.0494625193527393
"210",-0.0568223524941547
"211",-0.0723515173142211
"212",-0.0584729145164844
"213",-0.070088701453493
"214",-0.0721815670150883
"215",-0.064137607993004
"216",-0.0435297641071068
"217",-0.0603817279276772
"218",-0.0682847261915119
"219",-0.0807276192479159
"220",-0.0726838443475067
"221",-0.102643586882692
"222",-0.0793682688444282
"223",-0.0561707022270905
"224",-0.0772235127520497
"225",-0.0336678902984771
"226",-0.043365689557938
"227",-0.0438662479847129
"228",-0.0731261755169517
"229",-0.0644666306611371
"230",-0.0627725268043436
"231",-0.0509868543841053
"232",-0.0686433045353212
"233",-0.0892523735186333
"234",-0.0831759066971796
