"","V1"
"1",-0.0533977160789866
"2",-0.0611242967893934
"3",-0.0510178779826367
"4",-0.0490573316157107
"5",-0.0496813391572325
"6",-0.0588658105834814
"7",-0.0546186739539197
"8",-0.0653679647534722
"9",-0.0655801387496922
"10",-0.0978572081454429
"11",-0.0876556250196433
"12",-0.0926900862222142
"13",-0.0880117629722931
"14",-0.0806207817214645
"15",-0.0779272208305203
"16",-0.0689556522837443
"17",-0.0717603528115548
"18",-0.0646766682905608
"19",-0.0686800080465789
"20",-0.053305565297087
"21",-0.0732786896365085
"22",-0.0500704937560401
"23",-0.0401640182920384
"24",-0.048950384020118
"25",-0.0486630059364907
"26",-0.0415958650014737
"27",-0.0560949775925584
"28",-0.0586861913184554
"29",-0.0777419493424372
"30",-0.0801122271152519
"31",-0.119817067336861
"32",-0.127148213743854
"33",-0.144787736571135
"34",-0.132709204148667
"35",-0.120913214003164
"36",-0.0614621452316242
"37",-0.132251419564899
"38",-0.127050448948199
"39",-0.0759960727042001
"40",-0.0489660891036379
"41",-0.0419340513761993
"42",-0.0672921165142308
"43",-0.0930599544327815
"44",-0.0908043976860803
"45",-0.101129772450042
"46",-0.108183213849825
"47",-0.103032420803315
"48",-0.108124825710789
"49",-0.109614657194694
"50",-0.0866409443895576
"51",-0.0864931139695006
"52",-0.059645933254743
"53",-0.086724720589215
"54",-0.0999157481480015
"55",-0.114377192695303
"56",-0.127622480423738
"57",-0.150591240167029
"58",-0.139404347505118
"59",-0.146436166123889
"60",-0.146075289698983
"61",-0.13273569675855
"62",-0.146017888560118
"63",-0.146237496587247
"64",-0.136453790901924
"65",-0.131807337155653
"66",-0.101274250782326
"67",-0.105998055251305
"68",-0.0931775103646592
"69",-0.0847149629565244
"70",-0.0648204091979042
"71",-0.0654259745010694
"72",-0.0747630447033791
"73",-0.0862068868817516
"74",-0.0934236191540218
"75",-0.0920332000532392
"76",-0.10420028937713
"77",-0.0995523397735925
"78",-0.096786869981618
"79",-0.095311842182137
"80",-0.110639934480223
"81",-0.110894284108457
"82",-0.0939404549297527
"83",-0.0751934322479872
"84",-0.0898692562815781
"85",-0.0972639047159534
"86",-0.09014335678253
"87",-0.0928796184917225
"88",-0.0868552684258266
