"","V1"
"149",-0.186520835652031
"150",-0.151451277638663
"151",-0.115678536563347
"152",-0.133718275182498
"153",-0.163285134661059
"154",-0.0908958082775281
"155",-0.132436568875304
"156",-0.108540389359431
"157",-0.0824251751485379
"158",-0.119180404097406
"159",-0.0960691518341059
"160",-0.0837651913948723
"161",-0.151702494634194
"162",-0.129165830442073
"163",-0.136570774259764
"164",-0.130605080891288
"165",-0.0955224328809414
"166",-0.0957469968046311
"167",-0.0836317642596998
"168",-0.0748378494984215
"169",-0.0761812996854891
"170",-0.0835654184261691
"171",-0.0849416461310368
"172",-0.0596011401512123
"173",-0.100136227666835
"174",-0.0508047245666407
"175",-0.106893558588519
"176",-0.242797360997219
"177",-0.168464833647628
"178",-0.250761227318824
"179",-0.186238071936091
"180",-0.239186997140415
"181",-0.157234081411935
"182",-0.145531252959907
"183",-0.178563856602297
"184",-0.210898889274262
"185",-0.158498831628281
"186",-0.17081035996001
"187",-0.136888066711364
"188",-0.138892956739256
"189",-0.138571730802088
"190",-0.176418126604787
"191",-0.168097157806142
"192",-0.153716305935142
"193",-0.131213099355823
"194",-0.154990814889365
"195",-0.141743497792391
"196",-0.155545367221478
"197",-0.158015883266827
"198",-0.143406716352666
"199",-0.134341909177616
"200",-0.127786573556687
"201",-0.155155993140487
"202",-0.119307083627208
"203",-0.159675382892894
"204",-0.132141967040968
"205",-0.13901987283818
"206",-0.120287291584641
"207",-0.118309110227272
"208",-0.0931723216816196
"209",-0.0813518974647388
"210",-0.0892767969268778
"211",-0.0997448991963555
"212",-0.0850255792897836
"213",-0.1000051609184
"214",-0.103769463162911
"215",-0.0883680489651326
"216",-0.0689052678704231
"217",-0.0846984244605374
"218",-0.0982276783510686
"219",-0.107130852953426
"220",-0.104290894363195
"221",-0.139624204630281
"222",-0.105028162731509
"223",-0.0836976618094612
"224",-0.101132167515787
"225",-0.0616766568839593
"226",-0.0693214694099676
"227",-0.069438728207535
"228",-0.102494675762571
"229",-0.0930935111963614
"230",-0.0918875490062592
"231",-0.0810843926470952
"232",-0.100936958497369
"233",-0.120696901273021
"234",-0.121780914605344
"235",-0.127016813594449
"236",-0.0883646515467585
"237",-0.0790083057411392
"238",-0.119808398497868
"239",-0.0977164188625871
"240",-0.153150208327889
"241",-0.233874156789447
"242",-0.228068820400294
"243",-0.288757525155605
"244",-0.249222146763832
"245",-0.232055269766127
"246",-0.265363352293007
"247",-0.223398001629727
"248",-0.306563716237954
"249",-0.304938675612226
"250",-0.275975106313239
"251",-0.192512145622538
"252",-0.205594919705975
"253",-0.151674419565385
"254",-0.208670813164881
"255",-0.212538585393498
"256",-0.222170500741096
"257",-0.247536111738415
"258",-0.195900583152708
"259",-0.18712248757638
"260",-0.1657337068238
"261",-0.150819799741833
"262",-0.172743108322086
"263",-0.161932962502184
"264",-0.152678932731815
"265",-0.135423832394385
"266",-0.126609095233039
"267",-0.132453920455915
"268",-0.163654201326466
"269",-0.138393413950401
"270",-0.136543854111553
"271",-0.133899277965318
"272",-0.128655930569837
"273",-0.100985866226344
"274",-0.105892034393482
"275",-0.106719876152146
"276",-0.123737722228091
"277",-0.140552826086577
"278",-0.121954487967331
"279",-0.120865832243394
"280",-0.136806880723002
"281",-0.143057554116745
"282",-0.203846528407653
"283",-0.161549179210516
"284",-0.206666169590577
"285",-0.163627205923165
"286",-0.171834528257459
"287",-0.147279656054928
"288",-0.131124336234354
"289",-0.134461145429569
"290",-0.138776171578998
"291",-0.142590168944848
"292",-0.142346124874359
"293",-0.129491649157791
"294",-0.136228483295681
"295",-0.112548705361043
"296",-0.121157965154429
"297",-0.133716729976733
"298",-0.121445985809319
"299",-0.116761770812703
"300",-0.122808630053436
"301",-0.124564014716822
"302",-0.116040575788752
"303",-0.116352135113556
"304",-0.113968816715667
"305",-0.129292752285099
"306",-0.116026412335496
"307",-0.135014887356428
"308",-0.125777796744757
"309",-0.116830607545127
"310",-0.119670374549444
"311",-0.115470443276285
"312",-0.129134435792178
"313",-0.121196959561607
"314",-0.148582418719458
