"","V1"
"1",-0.0372798393656105
"2",-0.0531739982161774
"3",-0.0313455530117026
"4",-0.0330303745812602
"5",-0.032147983721974
"6",-0.0495267562812819
"7",-0.0423202987227503
"8",-0.0623592078867361
"9",-0.0628120673124355
"10",-0.0960752795100463
"11",-0.0768491112120862
"12",-0.0840160856261974
"13",-0.0791008468580879
"14",-0.0735594498143629
"15",-0.0671330681749195
"16",-0.0627308404851655
"17",-0.0643103222868419
"18",-0.055548172967146
"19",-0.0666948482057295
"20",-0.039034912962366
"21",-0.0894763384399427
"22",-0.0400934125259025
"23",-0.0166924461299217
"24",-0.0478782269627237
"25",-0.0524833997472079
"26",-0.0438414262129741
"27",-0.0547925124280738
"28",-0.0488325807905197
"29",-0.0819801036253915
"30",-0.084165766601562
"31",-0.132952573393553
"32",-0.117551081552288
"33",-0.132489026632048
"34",-0.119825175056153
"35",-0.118381254532595
"36",-0.0445004235477829
"37",-0.130736849587771
"38",-0.115549668653316
"39",-0.0608359344745665
"40",-0.0359407567106343
"41",-0.0178428686202008
"42",-0.0694103235342223
"43",-0.0996471572834776
"44",-0.0799508953888583
"45",-0.103608156091595
"46",-0.0998034409754374
"47",-0.0958610333458798
"48",-0.10277101471067
"49",-0.0958930578499138
"50",-0.0679031568000573
"51",-0.0905722936349257
"52",-0.0409020243075853
"53",-0.0845096658708448
"54",-0.0952249865421459
"55",-0.0950134225013018
"56",-0.107184926870558
"57",-0.11006060147382
"58",-0.123904385479706
"59",-0.15281440925569
"60",-0.142621928167062
"61",-0.125554614506593
"62",-0.141778456066397
"63",-0.144419393463588
"64",-0.11434590015126
"65",-0.108047299527775
"66",-0.0974819140999612
"67",-0.0864055562547506
"68",-0.0863996796338613
"69",-0.0694903558003784
"70",-0.0529264254915105
"71",-0.0655232314107405
"72",-0.0767690634627197
"73",-0.0788848195723792
"74",-0.0960736160900837
"75",-0.0879949633404875
"76",-0.101406361919128
"77",-0.105623260341529
"78",-0.0998672780025352
"79",-0.0991618977942882
"80",-0.113314429968467
"81",-0.100525718983119
"82",-0.0770864238683044
"83",-0.06650163100983
"84",-0.0811088181583549
"85",-0.0892949605479921
"86",-0.0825484848985848
"87",-0.0919882458870662
"88",-0.0681191812415538
"89",-0.06635815668815
"90",-0.0970889216482577
"91",-0.100941973582808
"92",-0.0819828897901128
"93",-0.212943780921858
"94",-0.263697814307689
"95",-0.463418545927472
"96",-0.496965457214178
"97",-0.339255017299298
"98",-0.316430637502762
"99",-0.429081131009856
"100",-0.426299298718422
"101",-0.273447285879699
"102",-0.306886482077338
"103",-0.305077907338009
"104",-0.220671552018601
"105",-0.228805515330363
"106",-0.300113059967072
"107",-0.245083130695645
"108",-0.235812380917623
"109",-0.274675582425167
"110",-0.267918274449234
"111",-0.280817451856523
"112",-0.284754909346719
"113",-0.237527948517594
"114",-0.278465677704834
"115",-0.293441789736935
"116",-0.223407481545222
"117",-0.348585114230444
"118",-0.259600562141378
"119",-0.166637090742128
"120",-0.204975427543557
"121",-0.173351971057764
"122",-0.184907989661922
"123",-0.236982315877853
"124",-0.174531140522967
"125",-0.214646092278173
"126",-0.169006965610571
"127",-0.14598598479575
"128",-0.145868597441974
"129",-0.154018882099415
"130",-0.146411644095522
"131",-0.125906602290847
"132",-0.133477939319553
"133",-0.158613158905842
"134",-0.13836543520485
"135",-0.10141614263713
"136",-0.107842976129423
"137",-0.036791816337892
"138",-0.135417923930933
"139",-0.128981605820178
"140",-0.0999375940258915
"141",-0.142660204103088
"142",-0.0962887343507055
"143",-0.0800755319109425
"144",-0.13145412926871
"145",-0.146929230028856
"146",-0.117427308055471
"147",-0.119896188580467
"148",-0.0839790510308354
"149",-0.131314888872017
"150",-0.136344898947919
"151",-0.0852912223887846
"152",-0.0968342737131072
"153",-0.13215818931597
"154",-0.0489035601350552
"155",-0.10001916682504
"156",-0.0714706874898525
"157",-0.0609524023071695
