"","V1"
"1",-0.0710236090024344
"2",-0.0824042761988829
"3",-0.0668049818030543
"4",-0.0642473949121085
"5",-0.0599594408543224
"6",-0.0773943266920434
"7",-0.0693734777783414
"8",-0.0892419348556905
"9",-0.0873006581053486
"10",-0.105515518332113
"11",-0.101120069815547
"12",-0.103383455260735
"13",-0.109685420652003
"14",-0.0976443972987006
"15",-0.0957903845882026
"16",-0.08912388996766
"17",-0.0921365422600493
"18",-0.0828842729082405
"19",-0.089818224513411
"20",-0.0691573722882651
"21",-0.108665679300877
"22",-0.0723966522682026
"23",-0.045787436470182
"24",-0.0679200317330445
"25",-0.0687386350713853
"26",-0.0664488598451843
"27",-0.0839684126427437
"28",-0.0838628814695056
"29",-0.10103910615121
"30",-0.0989097403656687
"31",-0.134129237290766
"32",-0.126836488787306
"33",-0.143649839235938
"34",-0.100096587369913
"35",-0.0961661500022687
"36",-0.10856489819388
"37",-0.14964900192326
"38",-0.121343803023994
"39",-0.0853174899130366
"40",-0.0584244319775878
"41",-0.0669193710370843
"42",-0.101218607787307
"43",-0.104602941740092
"44",-0.100031627752792
"45",-0.112781514339676
"46",-0.0900378133301991
"47",-0.110262815294367
"48",-0.113312430204623
"49",-0.11451592309389
"50",-0.0997960904863764
"51",-0.103502279524272
"52",-0.080343599299928
"53",-0.123476339937521
"54",-0.114648898072597
"55",-0.11710941401963
"56",-0.114829758411782
"57",-0.0826501247801708
"58",-0.137579753773372
"59",-0.153120504413756
"60",-0.16217037495561
"61",-0.135176744231371
"62",-0.133028970863837
"63",-0.119620599104168
"64",-0.121510063879944
"65",-0.0940564966681639
"66",-0.145130218826201
"67",-0.122846994219592
"68",-0.101447658958785
"69",-0.0925429941925401
"70",-0.0827230053171445
"71",-0.097842639808899
"72",-0.102314078058181
"73",-0.110060689663616
"74",-0.10491166030317
"75",-0.106031188684233
"76",-0.104995929644187
"77",-0.121099932711253
"78",-0.101912009084159
"79",-0.0960026450936313
"80",-0.126719810245084
"81",-0.108899244209893
"82",-0.0796916890160342
"83",-0.0966022617040219
"84",-0.105335136877573
"85",-0.11184962326816
"86",-0.113323689211372
"87",-0.104764688971982
"88",-0.0898024700134185
"89",-0.086474583995872
"90",-0.116320798068043
"91",-0.0644845704825994
"92",-0.122565729435723
"93",-0.195374248901567
"94",-0.20940271058541
"95",-0.428537665950622
"96",-0.488041828511917
"97",-0.321093720111902
"98",-0.291648415513016
"99",-0.376758623859088
"100",-0.385127842098544
"101",-0.310942630052739
"102",-0.315743679377144
"103",-0.318132613951572
"104",-0.256292011898415
"105",-0.258416333595911
"106",-0.330982019069786
"107",-0.26053972235907
"108",-0.253353036446797
"109",-0.284655348229835
"110",-0.283210376450958
"111",-0.300256557209169
"112",-0.279258788320563
